PeriodoLetivo;Login_Quantidade;Numero_Dias_Acessados_Modulo_Somado;Turno_TempoUsoTotal_Somado;Evadido;Forum_Quantidade_Post_Somado;Forum_Quantidade_Visualizacoes_Somado;Forum_TempoUso_Somado;Chat_Quantidade_Mensagens_Somado;Chat_TempoUso_Somado;Turno_PercentualUsoMadrugada_Somado;Turno_PercentualUsoManha_Somado;Turno_PercentualUsoTarde_Somado;Turno_PercentualUsoNoite_Somado;Turno_TempoUsoMadrugada_Somado;Turno_TempoUsoManha_Somado;Turno_TempoUsoTarde_Somado;Turno_TempoUsoNoite_Somado;Assignment_Post_Quantidade_Somado;Assignment_View_Quantidade_Somado;Assignment_View_TempoUso_Somado;Resource_View_Quantidade_Somado;Resource_View_Tempo_Somado;Questionario_Quantidade_Somado;Questionario_TempoUso_Somado;Log_Post_Quantidade_Somado;Log_View_Quantidade_Somado
20130202;13;25;40011;Sucesso;17;59;5163;0;571;0.017720127;0.24498263;0.22916198;0.508135263;709;9802;9169;20331;0;8;0;38;5826;1;1829;29;312
20130202;11;14;32034;Sucesso;3;28;1239;0;0;0;0.127146157;0.787756758;0.085097084;0;4073;25235;2726;0;11;0;44;7079;2;12047;63;211
20130202;50;29;104426;Sucesso;30;165;7786;91;8425;0;0.091892824;0.332541704;0.575565472;0;9596;34726;60104;0;8;0;114;17424;3;18400;179;707
20130202;9;15;17511;ReprEvadiu;3;17;0;1;226;0;0.017132088;0.567871624;0.414996288;0;300;9944;7267;0;6;0;29;4824;2;1457;16;141
20130202;2;16;32243;Sucesso;8;44;0;5;744;0;0.149551841;0.128741122;0.721707037;0;4822;4151;23270;0;5;0;62;11146;1;1384;30;266
20130202;0;8;7385;ReprEvadiu;5;23;0;0;15;0.040622884;0;0.285037238;0.674339878;300;0;2105;4980;0;0;0;5;951;0;0;5;62
20130202;14;25;65296;Sucesso;7;83;3405;14;4613;0;0.189644082;0.330617496;0.479738422;0;12383;21588;31325;0;15;0;53;9568;2;5837;43;445
20130202;70;13;43739;Sucesso;7;123;1386;2;1168;0.013191888;0.02617801;0.415327282;0.545302819;577;1145;18166;23851;0;6;0;111;11939;2;3382;27;761
20140101;4;10;23210;ReprEvadiu;4;16;22;0;0;0;0.032572167;0.14196467;0.825463162;0;756;3295;19159;0;3;645;12;3242;1;1014;11;128
20140101;12;18;23850;ReprEvadiu;9;54;2162;0;0;0;0.064612159;0.133081761;0.80230608;0;1541;3174;19135;0;10;761;6;1659;1;901;15;229
20140101;0;3;1325;ReprEvadiu;0;3;0;0;0;0;0;0;1;0;0;0;1325;0;0;0;3;91;0;0;0;15
20140101;16;25;40010;Sucesso;6;38;1251;0;0;0.008647838;0.100674831;0.371207198;0.519470132;346;4028;14852;20784;0;14;1987;14;3240;3;2826;24;236
20140101;1;7;8136;ReprEvadiu;2;8;0;0;0;0;0;0.536750246;0.463249754;0;0;4367;3769;0;1;6;9;1173;0;517;4;57
20140101;0;7;3203;ReprEvadiu;1;5;0;0;0;0.285669685;0.125819544;0;0.588510771;915;403;0;1885;0;0;0;0;0;0;0;1;42
20140101;3;6;18025;ReprEvadiu;6;18;349;0;162;0;0.033952843;0.017864078;0.948183079;0;612;322;17091;0;1;300;5;2279;2;1886;13;81
20140101;43;41;77775;Sucesso;15;131;7778;12;1496;0.007765992;0.226898104;0.415801993;0.349533912;604;17647;32339;27185;0;13;2082;27;7112;3;2105;39;605
20140101;6;13;27290;Sucesso;4;19;644;0;0;0.439428362;0;0.042286552;0.518285086;11992;0;1154;14144;0;3;310;28;5321;2;865;10;163
20140101;0;20;24459;ReprEvadiu;3;53;0;0;338;0;0.145835889;0.800032708;0.054131404;0;3567;19568;1324;0;5;228;15;2732;1;674;6;271
20140101;26;28;51067;Sucesso;14;83;1980;0;50;0.005874635;0.053752913;0.118158498;0.822213954;300;2745;6034;41988;0;12;1910;23;5162;3;2423;24;400
20140101;0;7;8600;ReprEvadiu;3;13;0;0;0;0.160930233;0.034883721;0.11127907;0.692906977;1384;300;957;5959;0;3;629;3;900;1;1248;10;65
20140101;20;17;30803;Sucesso;7;51;1893;0;39;0.010096419;0.019251372;0.16550336;0.805148849;311;593;5098;24801;0;7;494;10;1343;2;4496;22;244
20140101;11;18;38937;Sucesso;5;48;183;0;7;0;0;0.383542646;0.616457354;0;0;14934;24003;0;7;876;17;4144;2;3665;14;259
20140101;51;34;143430;Sucesso;27;323;27821;0;1202;0.385546957;0.125392177;0.394750052;0.094310814;55299;17985;56619;13527;0;21;3775;53;7487;3;8080;62;1358
20140101;7;22;38833;ReprEvadiu;5;46;1233;0;0;0;0.264028017;0.346483661;0.389488322;0;10253;13455;15125;0;1;300;37;10416;1;1498;10;257
20140101;0;9;17022;ReprEvadiu;12;53;0;0;8;0.150452356;0.081130302;0.391140877;0.377276466;2561;1381;6658;6422;0;0;0;9;1584;0;0;12;161
20140101;8;17;40108;Sucesso;11;87;2125;0;49;0;0.082577042;0.236486486;0.680936472;0;3312;9485;27311;0;4;780;43;8372;2;1440;18;376
20140101;2;9;19467;ReprEvadiu;6;25;84;5;1241;0;0;0.111213849;0.888786151;0;0;2165;17302;0;5;1132;7;1470;1;1370;15;110
20140101;18;19;35737;Sucesso;15;41;8993;0;49;0;0.261269832;0.30301928;0.435710888;0;9337;10829;15571;0;1;300;12;1604;2;3509;27;224
20140101;1;7;6727;ReprEvadiu;1;20;0;0;0;0.204548833;0.110747733;0.059907834;0.6247956;1376;745;403;4203;0;0;0;7;865;0;0;1;84
20140101;0;2;2071;ReprEvadiu;1;7;0;0;0;0;0;0.224529213;0.775470787;0;0;465;1606;0;0;0;1;17;0;0;1;34
20140101;12;17;33914;ReprEvadiu;6;35;5761;0;1449;0;0.018252049;0.349442708;0.632305243;0;619;11851;21444;0;4;952;15;2528;2;2002;13;231
20140101;24;31;54304;Sucesso;15;109;3483;23;5103;0.026001768;0.070547289;0.1599698;0.743481143;1412;3831;8687;40374;0;12;1078;20;1860;2;6664;57;485
20140101;13;23;59376;Sucesso;21;102;3703;20;1875;0;0.054062247;0.163382511;0.782555241;0;3210;9701;46465;0;9;2747;24;4877;3;5132;68;379
20140101;22;17;28146;ReprEvadiu;7;47;1267;16;1262;0;0.064236481;0.301499325;0.634264194;0;1808;8486;17852;0;11;603;30;3752;1;229;29;297
20140101;1;15;24489;ReprEvadiu;6;106;0;0;0;0;0.117726326;0.318469517;0.563804157;0;2883;7799;13807;0;3;791;13;671;1;1624;12;286
20140101;5;9;5642;ReprEvadiu;1;12;90;0;0;0.140198511;0.12336051;0.57302375;0.163417228;791;696;3233;922;0;0;0;5;1426;0;0;1;42
20140101;16;21;28958;Sucesso;7;70;4142;0;0;0;0.316354721;0.401685199;0.28196008;0;9161;11632;8165;0;5;654;12;1933;1;1080;15;284
20140101;31;27;51521;Sucesso;12;76;4989;0;455;0.010073562;0.624832593;0.151802178;0.213291667;519;32192;7821;10989;0;6;1174;21;5654;3;5546;31;300
20140101;30;36;109069;Sucesso;21;183;4341;0;743;0.008966801;0.191759345;0.385444077;0.413829777;978;20915;42040;45136;0;10;2240;25;7242;3;6675;45;836
20140101;4;19;25414;ReprEvadiu;3;51;1051;0;266;0.049421579;0.0403321;0.42248367;0.487762651;1256;1025;10737;12396;0;9;952;16;1671;1;1292;9;233
20140101;1;13;14823;Sucesso;8;34;345;0;0;0.064291979;0.205693854;0.192201309;0.537812858;953;3049;2849;7972;0;0;0;3;685;1;337;14;87
20140101;33;32;79141;Sucesso;17;176;6472;0;332;0.02206189;0.145727246;0.131183584;0.70102728;1746;11533;10382;55480;0;21;3935;37;5094;4;5252;30;712
20140101;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20140101;9;24;40907;Sucesso;11;55;12560;0;0;0.007627056;0.249419415;0.495489769;0.247463759;312;10203;20269;10123;0;11;2637;12;3121;2;2408;24;283
20140101;0;16;37104;ReprEvadiu;4;37;0;0;1108;0;0.107077404;0.558753773;0.334168823;0;3973;20732;12399;0;10;2393;24;5923;1;2700;13;249
20140101;26;28;75832;Sucesso;16;150;2234;11;2187;0.0673858;0.050559131;0.148156451;0.733898618;5110;3834;11235;55653;0;8;717;26;1746;2;4039;44;612
20140101;5;17;34790;Sucesso;9;44;1580;0;0;0;0.038603047;0.087898822;0.873498132;0;1343;3058;30389;0;12;2347;17;3557;3;4092;18;256
20140101;4;14;26550;Sucesso;10;33;2853;0;0;0.892052731;0.014274953;0.093672316;0;23684;379;2487;0;0;2;258;6;929;2;966;23;149
20140101;0;7;11044;Sucesso;2;48;0;0;0;0;0.078594712;0.921405288;0;0;868;10176;0;0;4;576;10;1996;1;617;5;129
20140101;0;20;40731;ReprEvadiu;11;242;0;5;1989;0.064717291;0.13493408;0.143502492;0.656846137;2636;5496;5845;26754;0;5;815;21;2156;1;1350;22;619
20140101;31;22;43302;Sucesso;22;79;6327;4;205;0;0.096369683;0.141794836;0.761835481;0;4173;6140;32989;0;14;1634;15;2669;2;4254;44;366
20140101;31;43;94693;Sucesso;19;154;10579;12;3594;0.048799806;0.16865027;0.311659785;0.47089014;4621;15970;29512;44590;0;12;2421;41;7745;3;4137;53;637
20140101;0;15;22805;ReprEvadiu;4;60;0;0;38;0.014032011;0.098881824;0.195220346;0.691865819;320;2255;4452;15778;0;0;0;11;1795;1;991;9;210
20140101;6;22;42993;Sucesso;17;74;1095;0;8;0;0.124438862;0.105528807;0.770032331;0;5350;4537;33106;0;8;546;26;3929;3;2997;30;353
20140101;86;39;120876;Sucesso;25;230;12086;4;1014;0.027275886;0.141574837;0.26749727;0.563652007;3297;17113;32334;68132;0;38;10188;44;8973;3;5996;53;937
20140101;17;29;44754;Sucesso;10;81;4222;1;423;0;0.150556375;0.421727667;0.427715958;0;6738;18874;19142;0;8;1409;15;3529;2;1868;19;278
20140101;51;33;111554;Sucesso;30;245;5176;2;2360;0.007090736;0.31050433;0.292100687;0.390304247;791;34638;32585;43540;0;15;3338;31;5977;3;4476;60;981
20140101;19;18;59058;ReprEvadiu;7;76;2996;7;3371;0.021826002;0.063209049;0.451996343;0.462968607;1289;3733;26694;27342;0;2;215;31;5488;2;5353;28;374
20140101;38;16;58670;Sucesso;28;126;8014;3;1319;0;0.032162945;0.14775865;0.820078405;0;1887;8669;48114;0;6;2153;22;4536;2;1448;45;557
20140101;20;27;50583;Sucesso;5;63;3116;0;669;0.119111164;0.068343119;0.25358322;0.558962497;6025;3457;12827;28274;0;6;2089;18;2338;3;3885;20;273
20140101;36;25;41259;Sucesso;26;80;5226;0;647;0;0.031047771;0.264378681;0.704573548;0;1281;10908;29070;0;4;482;12;3476;3;3182;46;368
20140101;62;31;111542;Sucesso;31;164;4878;13;3455;0.272587904;0.057090603;0.264994352;0.405327141;30405;6368;29558;45211;0;22;6330;37;8625;3;6498;71;815
20140101;45;31;80656;Sucesso;19;171;5558;0;468;0.022366594;0.137013985;0.264592839;0.576026582;1804;11051;21341;46460;0;12;3506;43;6415;3;3348;41;645
20140101;21;20;57843;Sucesso;19;99;3951;0;168;0.114655187;0;0.184931625;0.700413187;6632;0;10697;40514;0;13;1948;36;5024;2;2570;32;513
20140101;17;16;33888;Sucesso;10;52;651;0;1034;0.008852691;0.083067753;0.030276204;0.877803352;300;2815;1026;29747;0;3;229;19;4741;2;2468;23;243
20140101;23;19;40365;Sucesso;13;52;3858;4;1297;0.127238945;0.036888393;0.086411495;0.749461167;5136;1489;3488;30252;0;12;1301;23;4662;2;2552;36;315
20140101;23;28;78260;Sucesso;23;129;11840;23;2924;0;0.524891388;0.161742908;0.313365704;0;41078;12658;24524;0;9;729;15;2690;3;6455;64;527
20140101;1;26;31935;Sucesso;10;57;0;0;300;0.040112729;0.09769845;0.52375137;0.338437451;1281;3120;16726;10808;0;2;600;15;3534;2;1706;20;268
20140101;8;19;33644;ReprEvadiu;16;51;2053;0;0;0.017833789;0.360628938;0.026869576;0.594667697;600;12133;904;20007;0;4;1195;11;3921;2;3451;37;258
20140101;13;20;30572;Sucesso;17;61;3365;11;1933;0;0.021359414;0.011317545;0.967323041;0;653;346;29573;0;5;1038;15;2103;1;1405;33;251
20140101;5;24;67602;Sucesso;24;46;2121;13;3252;0;0.257448004;0.366882637;0.375669359;0;17404;24802;25396;0;6;1448;18;6362;3;3825;57;305
20140101;19;17;42317;ReprEvadiu;9;61;3036;0;30;0;0.035494009;0.142637711;0.82186828;0;1502;6036;34779;0;1;137;27;5007;3;3025;24;307
20140101;38;31;52778;Sucesso;14;91;4590;0;6;0;0.097559589;0.317973398;0.584467013;0;5149;16782;30847;0;11;2067;9;1241;2;2923;26;401
20140101;6;13;22418;ReprEvadiu;12;24;455;0;119;0.021099117;0.040146311;0.290614685;0.648139888;473;900;6515;14530;0;2;473;15;1883;2;864;18;191
20140101;6;13;22418;ReprEvadiu;12;24;455;0;119;0.021099117;0.040146311;0.290614685;0.648139888;473;900;6515;14530;0;2;473;15;1883;2;864;18;191
20140101;47;31;90841;Sucesso;19;159;21868;0;12;0;0.075032199;0.146277562;0.778690239;0;6816;13288;70737;0;5;500;30;6551;3;2739;35;609
20140101;4;23;45991;ReprEvadiu;10;57;99;0;170;0.008045052;0.063403709;0.138309669;0.790241569;370;2916;6361;36344;0;7;503;13;4175;2;4554;31;325
20140101;2;10;19923;Sucesso;4;18;0;0;0;0.027054159;0;0.023289665;0.949656176;539;0;464;18920;0;5;585;5;1013;2;4320;21;126
20140101;21;20;50139;Sucesso;10;48;4613;12;3662;0;0.187518698;0.104948244;0.707533058;0;9402;5262;35475;0;3;321;25;6068;2;1983;30;286
20140101;34;29;88342;Sucesso;39;170;13236;23;4465;0.056564262;0.079294107;0.192275475;0.671866157;4997;7005;16986;59354;0;18;2435;41;6639;3;6170;72;643
20140101;26;25;73856;Sucesso;40;108;4366;41;5279;0.004061958;0.287857452;0.346024697;0.362055893;300;21260;25556;26740;0;8;1514;34;6860;3;7482;116;545
20140101;7;13;32776;Sucesso;7;74;2321;0;0;0;0.446149622;0.486087381;0.067762997;0;14623;15932;2221;0;3;512;15;5609;2;1890;17;265
20140101;2;13;17163;ReprEvadiu;3;17;0;0;0;0;0.023072889;0.088329546;0.888597565;0;396;1516;15251;0;2;310;6;2099;1;2191;10;110
20140101;8;18;37190;Sucesso;8;35;938;4;1641;0;0;0.692659317;0.307340683;0;0;25760;11430;0;4;1616;24;4607;2;4235;22;239
20140101;20;25;54843;Sucesso;19;60;5155;0;0;0;0.094870813;0.251408566;0.653720621;0;5203;13788;35852;0;5;891;50;10352;2;2943;27;378
20140101;6;17;29446;ReprEvadiu;9;40;615;0;0;0.085886029;0.01083339;0.205834409;0.697446173;2529;319;6061;20537;0;3;853;20;6008;2;908;21;183
20140101;29;18;59031;ReprEvadiu;13;68;5101;17;3158;0.095780183;0.016211821;0.266385458;0.621622537;5654;957;15725;36695;0;23;4714;37;4994;2;4503;36;404
20140101;14;15;45557;ReprEvadiu;7;58;818;27;4622;0.0188555;0.080558421;0.184691705;0.715894374;859;3670;8414;32614;0;7;1800;22;3414;3;4831;62;358
20140101;21;27;63843;Sucesso;23;58;7403;0;0;0.028914681;0.113794778;0.160393465;0.696897076;1846;7265;10240;44492;0;7;872;20;3627;2;5190;39;366
20140101;29;27;58662;Sucesso;14;85;5382;19;1820;0;0.114639801;0.427124885;0.458235314;0;6725;25056;26881;0;12;1600;34;6985;3;2624;45;417
20140101;24;32;91081;Sucesso;11;105;6025;0;80;0.00836618;0.1821785;0.317805031;0.491650289;762;16593;28946;44780;0;15;3972;74;10025;4;7920;41;608
20140101;40;24;55810;Sucesso;12;62;6045;0;300;0;0.050797348;0.334509944;0.614692707;0;2835;18669;34306;0;6;3050;47;9470;3;3402;38;420
20140101;11;18;49300;ReprEvadiu;7;57;2627;4;2324;0.012170385;0.14801217;0.247849899;0.591967546;600;7297;12219;29184;0;21;4255;39;6709;2;2769;33;403
20140101;24;25;42068;Sucesso;10;55;5390;0;30;0;0.017780736;0.156556052;0.825663212;0;748;6586;34734;0;4;810;21;4355;3;3479;27;254
20140101;1;8;8044;Sucesso;2;19;0;0;0;0.037294878;0.182744903;0.228493287;0.551466932;300;1470;1838;4436;0;1;14;6;742;0;321;2;80
20140101;41;37;135344;Sucesso;16;159;9697;0;3304;0.128236198;0.049400047;0.124682291;0.697681464;17356;6686;16875;94427;0;27;7332;32;8208;1;7477;30;870
20140101;0;6;4317;ReprEvadiu;0;5;0;0;0;0;0;0.237433403;0.762566597;0;0;1025;3292;0;0;0;0;0;0;0;0;16
20140101;37;21;95961;Sucesso;30;157;14089;0;2038;0.175654693;0.046716895;0.302101896;0.475526516;16856;4483;28990;45632;0;16;1728;27;6477;3;6193;59;640
20140101;19;23;40468;Sucesso;7;37;2544;0;327;0;0.056044282;0.184837402;0.759118316;0;2268;7480;30720;0;12;1482;20;3326;3;5488;19;234
20140102;2;14;16190;Sucesso;4;18;0;1;47;0;0.083693638;0.485361334;0.430945028;0;1355;7858;6977;0;1;9;5;862;0;0;8;98
20140102;4;11;14541;Sucesso;4;19;480;0;0;0;0.24626917;0.366480985;0.387249845;0;3581;5329;5631;0;3;990;6;2549;2;1620;19;108
20140102;10;16;45883;Sucesso;25;48;19772;6;2847;0;0;0.040385328;0.959614672;0;0;1853;44030;0;4;102;10;1008;2;2563;45;601
20140102;0;3;1501;ReprEvadiu;1;4;0;0;0;0;0.567621586;0.432378414;0;0;852;649;0;0;0;0;0;0;0;0;1;16
20140102;4;10;12294;ReprEvadiu;5;18;721;0;0;0;0.524402147;0.475597853;0;0;6447;5847;0;0;3;320;5;635;2;1193;17;89
20140102;4;17;25403;Sucesso;15;39;1320;0;0;0.087391253;0.172263119;0.37231823;0.368027398;2220;4376;9458;9349;0;5;640;7;4014;3;2301;34;167
20140102;0;1;330;Sucesso;0;0;0;0;0;0;1;0;0;0;330;0;0;0;0;0;0;0;0;0;0;2
20140102;20;24;53417;Sucesso;39;63;14940;0;0;0.046258682;0.283655016;0.200647734;0.469438568;2471;15152;10718;25076;0;10;2220;17;4388;3;3199;57;309
20140102;0;12;15108;ReprEvadiu;7;21;0;0;0;0;0.570095314;0.408525285;0.021379402;0;8613;6172;323;0;3;600;7;1773;0;682;11;90
20140102;0;7;5348;ReprEvadiu;2;13;0;0;0;0.783470456;0.06394914;0;0.152580404;4190;342;0;816;0;0;0;3;332;1;1027;8;49
20140102;0;1;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
20140102;13;16;26723;Sucesso;12;43;2216;0;780;0;0.456161359;0.267297833;0.276540808;0;12190;7143;7390;0;7;654;8;2471;2;3357;27;190
20140102;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20140102;0;4;3525;ReprEvadiu;1;2;0;2;1181;0.163404255;0.145531915;0;0.69106383;576;513;0;2436;0;0;0;3;326;0;0;3;22
20140102;13;17;17799;Sucesso;4;23;1571;0;0;0;0.080453958;0.207764481;0.711781561;0;1432;3698;12669;0;2;16;6;91;1;521;8;115
20140102;0;10;12758;ReprEvadiu;1;20;0;0;0;0.161545697;0;0.181376391;0.657077912;2061;0;2314;8383;0;3;320;6;1286;1;2433;4;116
20140102;45;36;78881;Sucesso;24;130;9455;47;7578;0.006199211;0.162459908;0.481104448;0.350236432;489;12815;37950;27627;0;11;1232;20;2924;3;3751;92;613
20140102;0;8;5278;ReprEvadiu;1;8;0;0;0;0;0.383857522;0.232853354;0.383289125;0;2026;1229;2023;0;1;44;3;1510;0;13;1;41
20140102;0;3;5154;ReprEvadiu;3;6;0;0;0;0.694800155;0;0;0.305199845;3581;0;0;1573;0;0;0;1;52;0;0;3;38
20140102;0;2;303;ReprEvadiu;0;0;0;0;0;0;0;0;1;0;0;0;303;0;0;0;0;0;0;0;0;3
20140102;15;15;21608;ReprEvadiu;4;27;2004;0;617;0.245279526;0;0.054516846;0.700203628;5300;0;1178;15130;0;3;606;5;1411;2;2059;10;133
20140102;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20140102;5;16;14319;ReprEvadiu;6;40;743;0;364;0;0.04413716;0.297017948;0.658844891;0;632;4253;9434;0;12;2771;3;854;1;559;9;152
20140102;14;31;54311;Sucesso;11;85;2235;0;986;0;0;0.120638545;0.879361455;0;0;6552;47759;0;7;925;14;1584;2;5611;19;460
20140102;50;36;69614;Sucesso;25;79;9308;58;9282;0.00481225;0.131712012;0.319361048;0.54411469;335;9169;22232;37878;0;7;912;31;6413;3;3056;94;423
20140102;38;26;69229;Sucesso;18;87;5477;71;13364;0.021291655;0.047768999;0.290384088;0.640555259;1474;3307;20103;44345;0;10;2205;38;6865;3;4707;104;470
20140102;12;22;31123;Sucesso;4;53;2751;0;1094;0;0.202551168;0.482344247;0.315104585;0;6304;15012;9807;0;7;1583;11;1498;1;2060;11;262
20140102;0;2;2581;Sucesso;1;4;0;0;0;0;0.180937621;0;0.819062379;0;467;0;2114;0;0;0;1;300;0;0;1;23
20140102;12;24;50312;Sucesso;19;70;2375;8;5069;0;0.007990142;0.03031086;0.961698998;0;402;1525;48385;0;8;2385;13;3317;2;1871;51;332
20140102;13;19;43748;Sucesso;18;50;1158;55;12764;0;0.105010515;0.220627229;0.674362257;0;4594;9652;29502;0;7;1444;13;2402;3;1762;90;266
20140102;0;8;12463;ReprEvadiu;3;17;0;0;0;0;0;0.103506379;0.896493621;0;0;1290;11173;0;0;0;8;1819;1;1154;12;118
20140102;46;31;100186;Sucesso;20;91;9157;91;19121;0;0.103587328;0.167159084;0.729253588;0;10378;16747;73061;0;8;1605;48;15435;3;3532;131;672
20140102;1;9;22070;Sucesso;3;13;0;32;8725;0.015314907;0;0.013593113;0.97109198;338;0;300;21432;0;3;423;9;1321;1;717;40;103
20140102;17;21;30018;Sucesso;9;42;3013;0;17;0;0;0.370077953;0.629922047;0;0;11109;18909;0;7;1800;11;1796;3;3226;18;188
20140102;18;12;18655;Sucesso;4;39;1827;0;363;0;0.091986063;0.440418118;0.467595819;0;1716;8216;8723;0;4;676;10;1703;2;2980;10;142
20140102;47;23;51362;Sucesso;11;113;4219;4;1096;0.01489428;0.102332464;0.145029399;0.737743857;765;5256;7449;37892;0;5;593;19;2307;2;3199;25;546
20140102;15;21;44604;ReprEvadiu;17;58;1826;0;0;0;0.362635638;0.388418079;0.248946283;0;16175;17325;11104;0;9;1367;24;2828;3;6419;44;355
20140102;16;29;48737;ReprEvadiu;11;91;561;5;3360;0;0.611260439;0.331719228;0.057020334;0;29791;16167;2779;0;24;5150;30;5569;3;3875;30;483
20140102;50;19;46825;Sucesso;12;53;5971;2;1784;0.007410571;0;0.121324079;0.87126535;347;0;5681;40797;0;2;382;15;3117;2;3109;22;356
20140102;0;8;5811;ReprEvadiu;3;23;0;0;186;0;0.071588367;0.655653072;0.272758561;0;416;3810;1585;0;1;49;1;45;0;21;4;85
20140102;13;21;52695;Sucesso;24;52;3939;0;0;0;0.154720562;0.223930164;0.621349274;0;8153;11800;32742;0;11;1927;16;4762;2;5018;37;293
20140102;16;20;33623;Sucesso;15;58;2238;18;4034;0;0.272194629;0.365047735;0.362757636;0;9152;12274;12197;0;8;1615;12;1215;3;4021;49;267
20140102;0;10;8165;ReprEvadiu;3;16;0;0;0;0;0.036742192;0.500918555;0.462339253;0;300;4090;3775;0;2;353;3;602;0;8;3;66
20140102;7;12;22333;Sucesso;11;32;1435;0;0;0;0.276541441;0.46863386;0.254824699;0;6176;10466;5691;0;6;1381;4;1270;2;1799;19;195
20140102;32;25;73934;Sucesso;28;80;5176;126;13432;0.095409419;0.041888712;0.11231639;0.750385479;7054;3097;8304;55479;0;10;1401;27;4193;3;4177;176;402
20140102;31;29;60804;Sucesso;28;53;4446;230;20048;0;0.072380107;0.290901914;0.636717979;0;4401;17688;38715;0;6;1084;13;2662;3;3370;274;278
20140102;15;23;50281;Sucesso;25;73;4340;31;3794;0;0.114814741;0.483721485;0.401463774;0;5773;24322;20186;0;15;2542;25;5982;3;3794;79;421
20140102;21;36;67239;Sucesso;14;59;6740;127;15765;0.035827422;0.007525394;0.140097265;0.816549919;2409;506;9420;54904;0;11;1259;21;2891;3;4237;158;423
20140102;3;14;25582;Sucesso;10;31;3050;0;300;0.26303651;0.099405832;0.143772965;0.493784692;6729;2543;3678;12632;0;8;1819;9;2381;1;1876;16;138
20140102;20;21;34711;Sucesso;20;46;4323;2;591;0.076978479;0.174584426;0.544207888;0.204229207;2672;6060;18890;7089;0;13;2735;32;7495;3;2285;32;248
20140102;0;3;5435;ReprEvadiu;4;10;0;0;0;0;0.674517019;0.325482981;0;0;3666;1769;0;0;1;88;2;42;0;88;4;43
20140102;18;29;45996;Sucesso;11;53;8341;3;2742;0.02917645;0.244716932;0.279198191;0.446908427;1342;11256;12842;20556;0;7;446;34;6078;3;1758;27;268
20140102;32;22;25272;ReprEvadiu;4;25;613;0;15;0;0.23622982;0.438706869;0.325063311;0;5970;11087;8215;0;7;1125;3;659;3;3400;16;163
20140102;13;38;75588;Sucesso;17;323;12615;16;1657;0;0.306278774;0.176893158;0.516828068;0;23151;13371;39066;0;13;699;13;1569;3;3326;49;947
20140102;45;39;79455;Sucesso;26;127;4420;68;9965;0.003876408;0.09162419;0.130061041;0.774438361;308;7280;10334;61533;0;20;4720;26;4028;3;4326;112;598
20140102;27;21;38860;Sucesso;11;65;2179;7;2707;0;0.026634071;0.137622234;0.835743695;0;1035;5348;32477;0;12;1354;19;2706;2;2852;30;365
20140102;10;24;69834;ReprEvadiu;17;75;3470;88;16022;0.024687115;0.126156314;0.22115302;0.628003551;1724;8810;15444;43856;0;11;2085;29;10163;3;4317;115;356
20140102;26;31;97174;Sucesso;18;214;6307;3;2204;0.00893243;0.030697512;0.295253874;0.665116183;868;2983;28691;64632;0;17;3556;21;3822;3;3054;39;807
20140102;19;23;55006;Sucesso;19;113;5335;1;876;0.00550849;0.226484384;0.345344144;0.422662982;303;12458;18996;23249;0;16;4289;10;2814;3;4354;33;457
20140102;4;21;38932;Sucesso;9;63;2424;8;1206;0.033083325;0;0.210212679;0.756703997;1288;0;8184;29460;0;5;490;16;3032;2;4709;23;230
20140102;0;1;6400;ReprEvadiu;1;13;0;1;424;0;0;0.29203125;0.70796875;0;0;1869;4531;0;0;0;4;895;0;0;2;57
20140102;4;12;28365;Sucesso;5;35;387;3;1205;0.026793584;0.283870968;0.010576415;0.678759034;760;8052;300;19253;0;7;1282;8;2416;1;1793;11;200
20140102;23;26;48583;Sucesso;10;89;5072;0;891;0.067719161;0.577897619;0.28561431;0.068768911;3290;28076;13876;3341;0;18;4980;18;4872;3;3760;20;426
20140102;7;15;19738;Sucesso;6;39;934;0;25;0;0;0.489056642;0.510943358;0;0;9653;10085;0;7;1262;12;2427;3;4463;28;185
20140102;21;27;62026;Sucesso;9;120;4949;0;305;0;0.336504047;0.305952343;0.357543611;0;20872;18977;22177;0;20;2919;35;5058;3;3429;26;534
20140102;8;25;44016;Sucesso;12;90;2891;7;2574;0.01931116;0.094533806;0.182660851;0.703494184;850;4161;8040;30965;0;10;1726;14;3836;2;1805;32;292
20140102;9;14;29128;ReprEvadiu;7;42;408;0;582;0;0.132175227;0.254360066;0.613464707;0;3850;7409;17869;0;6;933;15;3205;1;1518;10;238
20140102;6;18;35623;Sucesso;5;22;0;18;3077;0.040058389;0.045700811;0.152794543;0.761446257;1427;1628;5443;27125;0;5;482;17;6011;2;3097;30;167
20140102;26;27;27502;Sucesso;6;29;1883;0;0;0;0.19573122;0.286779143;0.517489637;0;5383;7887;14232;0;3;504;7;3101;3;2406;18;145
