PeriodoLetivo;Login_Quantidade;Numero_Dias_Acessados_Modulo_Somado;Turno_TempoUsoTotal_Somado;Evadido;Forum_Quantidade_Post_Somado;Forum_Quantidade_Visualizacoes_Somado;Forum_TempoUso_Somado;Chat_Quantidade_Mensagens_Somado;Chat_TempoUso_Somado;Turno_PercentualUsoMadrugada_Somado;Turno_PercentualUsoManha_Somado;Turno_PercentualUsoTarde_Somado;Turno_PercentualUsoNoite_Somado;Turno_TempoUsoMadrugada_Somado;Turno_TempoUsoManha_Somado;Turno_TempoUsoTarde_Somado;Turno_TempoUsoNoite_Somado;Assignment_Post_Quantidade_Somado;Assignment_View_Quantidade_Somado;Assignment_View_TempoUso_Somado;Resource_View_Quantidade_Somado;Resource_View_Tempo_Somado;Questionario_Quantidade_Somado;Questionario_TempoUso_Somado;Log_Post_Quantidade_Somado;Log_View_Quantidade_Somado
20120101;1;9;21211;ReprEvadiu;6;90;0;0;0;0;0.032766018;0.092687756;0.874546226;0;695;1966;18550;0;0;0;3;950;0;0;15;289
20120101;6;3;11119;Sucesso;2;13;1754;0;0;0;0;0;1;0;0;0;11119;0;0;0;12;3087;1;1529;18;46
20120101;7;10;16189;Sucesso;4;27;4355;0;0;0;0.057261103;0.350855519;0.591883378;0;927;5680;9582;0;0;0;14;4375;1;1611;11;93
20120101;3;7;7438;Sucesso;4;16;407;0;0;0;0;0;1;0;0;0;7438;0;0;0;14;2637;1;617;16;85
20120101;4;3;6664;Sucesso;3;10;1824;0;0;0;0;0.055522209;0.944477791;0;0;370;6294;0;0;0;5;770;1;2274;19;42
20120101;6;7;16238;Sucesso;6;27;2741;0;0;0.100443404;0;0.154698855;0.744857741;1631;0;2512;12095;0;0;0;15;3860;1;1078;21;93
20120101;31;16;39169;Sucesso;5;68;3923;0;0;0.016441574;0.065715234;0.67208762;0.245755572;644;2574;26325;9626;0;0;0;39;14229;1;2973;17;253
20120101;6;10;19983;Sucesso;8;36;1479;0;0;0;0.084371716;0.337336736;0.578291548;0;1686;6741;11556;0;0;0;22;5221;1;711;14;145
20120101;9;10;8572;Sucesso;2;10;669;0;0;0;0;0.395590294;0.604409706;0;0;3391;5181;0;0;0;9;740;1;975;6;51
20120101;16;18;24384;Sucesso;9;44;1504;0;0;0;0.01230315;0.463869751;0.5238271;0;300;11311;12773;0;0;0;23;6336;1;636;17;195
20120101;0;6;11989;Sucesso;3;12;0;0;0;0.188255901;0.105429977;0.220285261;0.48602886;2257;1264;2641;5827;0;0;0;14;3007;0;585;3;77
20120101;9;8;17057;Sucesso;3;21;2464;0;0;0;0.035176174;0.043618456;0.92120537;0;600;744;15713;0;0;0;33;5164;1;2406;13;119
20120101;2;8;16303;Sucesso;3;26;0;0;0;0.018585536;0.052076305;0.114825492;0.814512666;303;849;1872;13279;0;0;0;13;3466;0;0;3;169
20120101;21;14;30498;Sucesso;8;57;4559;0;0;0;0.043052003;0.295166896;0.6617811;0;1313;9002;20183;0;0;0;49;10329;1;508;15;275
20120101;10;14;16511;Sucesso;9;46;3646;0;0;0.084065169;0.0780086;0.50554176;0.332384471;1388;1288;8347;5488;0;0;0;14;797;1;2187;22;138
20120101;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20120101;11;11;12758;Sucesso;7;21;973;0;0;0;0.112086534;0.164053927;0.723859539;0;1430;2093;9235;0;0;0;20;4492;0;53;7;93
20120101;7;9;20885;Sucesso;8;33;3489;0;0;0;0;0.144553507;0.855446493;0;0;3019;17866;0;0;0;18;4293;1;1440;16;139
20120101;12;12;17028;Sucesso;5;23;3720;0;0;0.017794221;0.04445619;0.209126145;0.728623444;303;757;3561;12407;0;0;0;26;3965;1;1186;12;151
20120101;12;8;18051;ReprEvadiu;4;48;1175;0;0;0;0.050024929;0.095451776;0.854523295;0;903;1723;15425;0;0;0;14;1334;1;2439;10;211
20120101;7;9;19745;Sucesso;8;33;2150;0;119;0;0.329703722;0.21033173;0.459964548;0;6510;4153;9082;0;1;0;29;7503;1;1808;22;140
20120101;27;16;26248;Sucesso;8;49;4411;0;78;0.026173423;0.095931119;0.267487047;0.610408412;687;2518;7021;16022;0;0;0;27;7497;1;1364;23;219
20120101;5;5;23166;Sucesso;5;54;2733;1;887;0;0.026072693;0.306526807;0.667400501;0;604;7101;15461;0;0;0;22;5990;1;3464;16;161
20120101;27;10;34503;Sucesso;4;72;8539;0;19;0.134104281;0;0.321218445;0.544677274;4627;0;11083;18793;0;1;0;17;6022;1;3145;20;274
20120101;13;10;21084;Sucesso;6;27;2819;0;236;0;0.014228799;0.395513185;0.590258016;0;300;8339;12445;0;0;0;20;8514;1;596;13;120
20120101;8;10;28294;Sucesso;12;45;5878;4;2195;0.347741571;0;0.010602955;0.641655475;9839;0;300;18155;0;0;0;26;4580;1;2111;40;206
20120101;27;16;37495;Sucesso;14;92;5768;0;219;0.008001067;0.015308708;0.206480864;0.770209361;300;574;7742;28879;0;2;0;33;6341;1;2396;37;366
20120101;9;8;9504;Sucesso;4;22;1311;0;0;0;0;0.067340067;0.932659933;0;0;640;8864;0;0;0;23;1611;1;1133;14;83
20120101;14;12;22240;Sucesso;4;37;1716;3;304;0;0;0.095278777;0.904721223;0;0;2119;20121;0;0;0;34;5591;1;2607;36;153
20120101;5;6;13299;ReprEvadiu;3;27;160;0;14;0;0;0.74103316;0.25896684;0;0;9855;3444;0;0;0;27;5507;1;1014;8;114
20120101;4;7;21707;Sucesso;7;26;1188;0;50;0;0.33454646;0.493435297;0.172018243;0;7262;10711;3734;0;0;0;62;9883;1;1336;20;185
20120101;15;4;15416;Sucesso;7;28;5475;0;14;0;0.019460301;0.050337312;0.930202387;0;300;776;14340;0;0;0;26;7201;0;0;7;116
20120101;43;16;52728;Sucesso;5;91;12804;6;4288;0.018718707;0.05672508;0.28601502;0.638541193;987;2991;15081;33669;0;2;0;31;8721;0;1088;14;648
20120101;20;17;32098;Sucesso;5;55;2191;8;2588;0.028662222;0;0.3503022;0.621035579;920;0;11244;19934;0;1;0;27;5769;1;2876;26;230
20120101;18;14;33067;Sucesso;7;81;4990;4;1700;0;0.055039768;0.217255874;0.727704358;0;1820;7184;24063;0;0;0;26;4536;1;2179;22;329
20120101;21;14;41342;Sucesso;9;97;4008;2;2405;0;0.007885443;0.362875526;0.629239031;0;326;15002;26014;0;0;0;47;9757;1;813;17;386
20120101;26;12;24215;Sucesso;12;68;4786;0;134;0;0.039727442;0.483006401;0.477266157;0;962;11696;11557;0;1;0;27;3910;1;751;17;241
20120101;22;9;14895;Sucesso;5;41;2413;0;37;0.172473985;0.170728432;0.1387714;0.518026183;2569;2543;2067;7716;0;0;0;12;2098;1;2487;23;154
20120101;42;11;22124;Sucesso;7;48;6470;0;16;0.124344603;0.106761888;0.365259447;0.403634063;2751;2362;8081;8930;0;0;0;18;2627;1;1519;15;244
20120101;10;9;21813;Sucesso;3;28;1129;0;20;0.060285151;0.05418787;0.048273965;0.837253014;1315;1182;1053;18263;0;0;0;24;5522;1;1858;8;302
20120101;2;7;16247;Sucesso;3;22;621;48;5346;0;0;0;1;0;0;0;16247;0;0;0;16;3080;1;640;54;72
20120101;11;9;30236;Sucesso;3;62;1307;6;911;0;0.352659082;0.029071306;0.618269612;0;10663;879;18694;0;0;0;38;8183;1;3789;21;232
20120101;20;18;27231;Sucesso;6;60;1418;0;9;0;0.095552863;0.173074804;0.731372333;0;2602;4713;19916;0;0;0;46;6209;1;1669;21;236
20120101;44;18;38111;Sucesso;4;87;8750;0;7;0;0.076723256;0.477080108;0.446196636;0;2924;18182;17005;0;0;0;59;9434;1;2035;13;371
20120101;15;11;36787;Sucesso;5;76;7599;0;623;0;0.407100334;0.275695218;0.317204447;0;14976;10142;11669;0;0;0;44;8550;1;3627;12;317
20120101;24;13;38388;Sucesso;6;71;4317;58;5526;0;0.036052933;0.186099823;0.777847244;0;1384;7144;29860;0;1;0;30;7561;1;1231;77;331
20120101;1;2;1009;ReprEvadiu;0;0;0;0;0;0;0;0.578790882;0.421209118;0;0;584;425;0;0;0;3;508;0;0;0;7
20120101;5;7;10192;ReprEvadiu;4;27;1708;0;300;0.06122449;0;0.391974097;0.546801413;624;0;3995;5573;0;1;0;16;1244;1;838;10;81
20120101;14;10;17915;Sucesso;4;29;2010;8;2164;0.016745744;0.123192855;0.242534189;0.617527212;300;2207;4345;11063;0;1;0;16;3320;1;855;18;173
20120101;14;10;19293;Sucesso;6;22;2936;0;0;0;0;0;1;0;0;0;19293;0;1;0;30;7914;1;1151;16;117
20120101;12;14;23072;ReprEvadiu;5;26;756;0;394;0;0.292432386;0.110090153;0.597477462;0;6747;2540;13785;0;0;0;20;5381;1;912;11;126
20120101;10;11;25457;Sucesso;4;45;1295;0;117;0;0.013984366;0.468201281;0.517814354;0;356;11919;13182;0;0;0;41;8579;1;823;10;198
20120101;18;13;33912;ReprEvadiu;3;56;4128;17;4358;0;0.102559566;0.479092946;0.418347488;0;3478;16247;14187;0;0;0;24;7636;1;833;32;378
20120101;42;15;26385;Sucesso;10;63;4525;0;0;0;0;0.074587834;0.925412166;0;0;1968;24417;0;1;0;19;3220;1;5463;40;239
20120101;28;9;23356;ReprEvadiu;13;34;3904;11;884;0;0.089484501;0.067777017;0.842738483;0;2090;1583;19683;0;1;0;42;6407;1;979;31;187
20120101;13;8;28535;ReprEvadiu;6;55;5898;0;192;0;0;0.280042054;0.719957946;0;0;7991;20544;0;0;0;40;9273;1;2048;17;205
20120101;9;11;17392;Sucesso;7;39;2059;0;0;0;0.600908464;0.241835327;0.15725621;0;10451;4206;2735;0;0;0;5;1973;1;3842;37;131
20120101;0;2;2538;ReprEvadiu;0;5;0;4;1078;0;0.126477541;0;0.873522459;0;321;0;2217;0;0;0;4;554;0;0;4;24
20120101;5;8;16082;Sucesso;4;22;523;0;123;0.069891805;0;0.072192513;0.857915682;1124;0;1161;13797;0;0;0;29;7932;1;1175;9;102
20120101;7;15;14360;Sucesso;3;25;664;0;0;0;0.203342618;0;0.796657382;0;2920;0;11440;0;2;0;13;4444;1;1267;15;84
20120101;8;9;22723;Sucesso;5;32;4089;0;81;0.092109317;0.016943185;0.470096378;0.42085112;2093;385;10682;9563;0;0;0;29;3730;1;3318;15;246
20120101;40;15;29818;Sucesso;6;71;1284;0;306;0.059192434;0.057582668;0.341572205;0.541652693;1765;1717;10185;16151;0;1;0;44;9231;1;1591;17;278
20120101;3;12;23879;Sucesso;5;30;2345;1;1085;0;0.695715901;0.068805226;0.235478873;0;16613;1643;5623;0;0;0;20;7269;1;942;11;117
20120101;12;16;24925;Sucesso;7;47;3292;0;925;0.026399198;0.516068205;0.324734203;0.132798395;658;12863;8094;3310;0;0;0;31;5912;1;880;13;191
20120101;0;1;1690;ReprEvadiu;1;5;0;1;133;0;0;0;1;0;0;0;1690;0;0;0;3;602;0;0;2;29
20120101;8;6;19969;Sucesso;7;33;225;0;7;0;0;0.110821774;0.889178226;0;0;2213;17756;0;0;0;21;5652;1;2076;17;158
20120101;7;10;27782;Sucesso;6;32;3037;44;4087;0;0.012850047;0.525700094;0.46144986;0;357;14605;12820;0;0;0;37;6209;1;3219;64;143
20120101;19;13;32582;Sucesso;7;69;4723;9;2885;0;0.332637653;0.199465963;0.467896385;0;10838;6499;15245;0;0;0;31;6503;1;3210;40;276
20120101;13;7;15458;ReprEvadiu;5;29;3869;0;0;0;0;0.158946824;0.841053176;0;0;2457;13001;0;0;0;19;4135;1;1105;14;95
20120101;5;6;25752;Sucesso;4;52;1237;15;3217;0;0;0.261921404;0.738078596;0;0;6745;19007;0;0;0;19;4673;1;1534;30;295
20120101;15;10;21060;Sucesso;4;27;2162;14;1362;0;0.014245014;0.359401709;0.626353276;0;300;7569;13191;0;1;0;17;5173;0;54;17;116
20120101;3;7;12810;Sucesso;4;29;0;0;15;0.107259953;0;0.051288056;0.841451991;1374;0;657;10779;0;0;0;14;1389;1;1859;14;126
20120101;17;8;21818;Sucesso;4;23;5413;0;0;0.043312861;0;0.271289761;0.685397378;945;0;5919;14954;0;0;0;24;8773;1;2506;18;120
20120101;21;20;31319;Sucesso;5;150;3072;4;1349;0;0.256457741;0.297487148;0.44605511;0;8032;9317;13970;0;1;0;29;4364;1;1576;18;477
20120101;11;13;24646;Sucesso;7;32;2575;0;0;0.109875842;0.175647164;0.120546945;0.59393005;2708;4329;2971;14638;0;0;0;12;2082;1;2814;22;126
20120101;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20120101;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20120101;6;10;15789;Sucesso;4;17;2726;0;172;0;0.659256444;0.142314269;0.198429286;0;10409;2247;3133;0;0;0;32;5688;1;1827;9;98
20120101;7;8;23421;ReprEvadiu;3;34;785;3;1627;0;0.024764101;0.03859784;0.93663806;0;580;904;21937;0;1;0;45;6932;1;1985;18;155
20120101;27;16;30327;Sucesso;9;82;6056;0;1106;0.042371484;0.293434893;0.044481815;0.619711808;1285;8899;1349;18794;0;1;0;33;6537;1;1161;13;448
20120101;15;11;19138;ReprEvadiu;3;31;2398;0;101;0.055021423;0.164123733;0.053401609;0.727453234;1053;3141;1022;13922;0;0;0;25;2900;1;1673;15;122
20120101;12;13;30127;Sucesso;5;45;3985;5;2251;0.095628506;0.116241245;0.187141103;0.600989146;2881;3502;5638;18106;0;2;0;36;12285;1;556;15;189
20120101;9;13;22483;Sucesso;4;44;4665;1;747;0;0.054574567;0.370502157;0.574923275;0;1227;8330;12926;0;0;0;14;5166;1;1419;11;136
20120101;15;10;16988;Sucesso;3;33;7173;0;613;0.051683541;0.199199435;0.320814693;0.428302331;878;3384;5450;7276;0;0;0;3;585;1;1396;13;123
20120101;7;7;20053;Sucesso;9;46;4553;12;1035;0.337804817;0;0;0.662195183;6774;0;0;13279;0;0;0;15;5280;1;717;32;170
20120101;35;16;33353;Sucesso;6;62;3155;1;1363;0;0.112553593;0.064252091;0.823194315;0;3754;2143;27456;0;0;0;38;12033;1;2280;20;266
20120101;62;15;42994;Sucesso;9;159;7815;2;1776;0.022305438;0.090105596;0.373052054;0.514536912;959;3874;16039;22122;0;1;0;58;10292;1;1839;30;533
20120201;7;7;25996;Sucesso;7;26;783;8;2014;0;0.173372827;0.181297123;0.645330051;0;4507;4713;16776;0;0;0;24;7133;1;1771;24;185
20120201;7;10;12993;Sucesso;5;16;1193;0;0;0.031401524;0.135226661;0.095743862;0.737627954;408;1757;1244;9584;0;1;0;22;4346;1;1786;19;81
20120201;13;13;32430;Sucesso;7;55;5473;0;708;0;0.037341967;0.247055196;0.715602837;0;1211;8012;23207;0;0;0;69;10408;1;1757;26;235
20120201;14;12;21593;Sucesso;6;30;2665;0;1014;0;0.232945862;0.206409485;0.560644653;0;5030;4457;12106;0;1;0;42;6127;1;2346;19;177
20120201;29;17;41688;Sucesso;5;61;5595;16;4321;0.077288428;0.101012282;0.190174631;0.631524659;3222;4211;7928;26327;0;0;0;12;3415;1;1563;27;309
20120201;11;12;24139;Sucesso;3;33;2889;0;0;0;0.012428021;0.264841128;0.72273085;0;300;6393;17446;0;0;0;21;7853;1;2856;9;152
20120201;4;9;9281;Sucesso;2;10;39;0;0;0;0.27497037;0.332076285;0.392953346;0;2552;3082;3647;0;0;0;15;2507;0;0;2;66
20120201;29;18;35435;Sucesso;4;58;6713;0;37;0.153351206;0.158459151;0.176351065;0.511838578;5434;5615;6249;18137;0;1;0;37;7604;1;2156;14;289
20120201;19;11;26272;Sucesso;4;44;2623;0;0;0.02656821;0.317295981;0.269678745;0.386457065;698;8336;7085;10153;0;0;0;24;4969;1;4716;38;171
20120201;40;16;37567;Sucesso;11;112;10322;16;2866;0;0.280033008;0.35600394;0.363963053;0;10520;13374;13673;0;0;0;21;4639;1;1830;48;370
20120201;15;11;23691;Sucesso;8;55;5148;0;45;0.014267021;0.099658098;0.232240091;0.65383479;338;2361;5502;15490;0;0;0;27;3644;1;1420;13;213
20120201;13;12;31236;Sucesso;3;44;1251;29;4245;0;0;0.03140607;0.96859393;0;0;981;30255;0;0;0;28;9712;0;693;32;176
20120201;13;11;19576;Sucesso;3;21;269;0;116;0;0.029883531;0.031620351;0.938496118;0;585;619;18372;0;0;0;13;5642;1;3697;20;96
20120201;29;16;18165;Sucesso;5;55;1881;1;578;0.109221029;0.275089458;0.154417836;0.461271676;1984;4997;2805;8379;0;0;0;42;2553;1;1774;23;279
20120201;11;10;17991;Sucesso;3;35;1710;0;0;0;0.237896726;0.185759546;0.576343727;0;4280;3342;10369;0;0;0;24;5031;1;2176;17;160
20120201;11;8;20639;Sucesso;5;50;2312;4;1033;0;0;0;1;0;0;0;20639;0;0;0;10;3009;1;1190;21;185
20120201;8;8;10204;ReprEvadiu;1;8;2;0;0;0;0.029400235;0.184045472;0.786554292;0;300;1878;8026;0;0;0;43;3198;1;1486;5;92
20120201;12;6;17668;Sucesso;4;39;3020;0;330;0;0;0.356010867;0.643989133;0;0;6290;11378;0;0;0;26;3361;1;2566;17;163
20120201;16;10;16915;Sucesso;5;28;46;0;92;0;0.039314218;0.455039905;0.505645876;0;665;7697;8553;0;1;0;35;4216;1;2591;24;177
20120201;7;15;27005;Sucesso;6;25;1691;1;189;0.092427328;0.100722089;0.135456397;0.671394186;2496;2720;3658;18131;0;0;0;28;8508;1;2391;29;175
20120201;1;5;11000;ReprEvadiu;3;19;300;1;243;0;0.027272727;0;0.972727273;0;300;0;10700;0;0;0;25;3015;0;101;4;98
20120201;4;8;5981;ReprEvadiu;1;5;0;0;0;0;0;0;1;0;0;0;5981;0;0;0;8;2536;0;10;1;35
20120201;23;14;28529;Sucesso;6;51;4617;0;6;0.066809212;0;0.22510428;0.708086508;1906;0;6422;20201;0;0;0;30;5384;1;1610;17;326
20120201;11;11;19798;Sucesso;5;42;2891;0;3;0;0.176937064;0.361602182;0.461460754;0;3503;7159;9136;0;1;0;36;6983;1;1266;10;205
20120201;16;10;23459;Sucesso;4;40;3012;1;568;0;0.136663967;0.137431263;0.72590477;0;3206;3224;17029;0;0;0;27;8020;1;1130;10;151
20120201;14;8;16278;Sucesso;4;25;1503;0;10;0;0;0.552893476;0.447106524;0;0;9000;7278;0;0;0;21;6912;1;943;12;106
20120201;7;11;12642;ReprEvadiu;5;43;1577;0;0;0;0.281917418;0.166745768;0.551336814;0;3564;2108;6970;0;0;0;18;4129;1;379;9;213
20120201;14;15;22262;ReprEvadiu;3;42;1340;0;362;0.094241308;0.231964783;0.243104842;0.430689067;2098;5164;5412;9588;0;2;0;20;3758;1;1127;11;178
20120201;27;19;27984;Sucesso;5;60;5109;0;821;0;0.025478845;0.154909949;0.819611206;0;713;4335;22936;0;1;0;31;4446;1;973;16;339
20120201;47;9;21225;Sucesso;8;60;4621;0;1066;0.060730271;0;0.246030624;0.693239105;1289;0;5222;14714;0;1;0;15;3048;1;2955;38;183
20120201;6;10;8648;Sucesso;3;17;1081;0;0;0;0;0.475023127;0.524976873;0;0;4108;4540;0;0;0;7;2680;1;735;12;54
20120201;10;17;18791;Sucesso;3;31;2775;10;2169;0;0.361130328;0.28604119;0.352828482;0;6786;5375;6630;0;0;0;14;3303;1;1977;22;141
20120201;42;16;18605;Sucesso;3;46;1611;0;314;0;0.03681806;0.70561677;0.257565171;0;685;13128;4792;0;2;0;36;5667;1;809;10;212
20120201;8;9;19691;Sucesso;8;45;3951;0;0;0;0.293738256;0.238586156;0.467675588;0;5784;4698;9209;0;0;0;20;5211;1;2236;20;134
20120201;1;6;7660;ReprEvadiu;0;8;378;0;0;0;0.039164491;0.078328982;0.882506527;0;300;600;6760;0;0;0;25;2108;0;16;0;57
20120201;2;5;8984;ReprEvadiu;1;8;300;0;115;0;0;0.033392698;0.966607302;0;0;300;8684;0;0;0;9;1372;0;0;1;41
20120201;8;6;12917;Sucesso;2;24;348;0;235;0.073159402;0.023225207;0.217852443;0.685762948;945;300;2814;8858;0;0;0;5;966;1;2355;18;97
20120201;7;9;17246;Sucesso;4;27;1328;0;0;0;0.05694074;0;0.94305926;0;982;0;16264;0;0;0;14;4188;1;1873;9;99
20120201;5;5;5379;Sucesso;3;6;0;0;0;0.28109314;0;0;0.71890686;1512;0;0;3867;0;0;0;0;0;1;783;7;32
20120201;12;10;17383;Sucesso;5;27;1573;0;0;0.066559282;0;0.122015763;0.811424955;1157;0;2121;14105;0;0;0;16;5968;1;510;10;92
20120201;1;4;6605;Sucesso;5;14;1062;0;0;0;0;0;1;0;0;0;6605;0;0;0;1;53;1;1289;15;43
20120201;1;4;3898;ReprEvadiu;0;1;300;0;300;0;0.15392509;0.84607491;0;0;600;3298;0;0;0;0;3;2161;0;57;0;11
20120201;20;10;27378;Sucesso;7;43;5218;0;2024;0;0.148769085;0.290707868;0.560523048;0;4073;7959;15346;0;0;0;32;2510;1;721;15;270
20120201;11;6;13131;Sucesso;3;17;3817;0;0;0;0.18345899;0.036783185;0.779757825;0;2409;483;10239;0;0;0;11;2903;1;2306;12;71
20120201;8;13;33859;ReprEvadiu;9;127;1485;8;2346;0.008860273;0.115744706;0.137422842;0.737972179;300;3919;4653;24987;0;0;0;29;8840;0;0;21;395
20120201;8;11;34207;Sucesso;7;37;4895;0;357;0.254392376;0.046160143;0.246060748;0.453386734;8702;1579;8417;15509;0;0;0;33;10889;1;1987;16;185
20120201;26;15;37508;Sucesso;5;72;12098;0;512;0.070998187;0.048842914;0.308760798;0.571398102;2663;1832;11581;21432;0;2;0;23;4323;1;1786;19;276
20120201;24;20;29202;Sucesso;6;41;3780;1;871;0;0.020546538;0.111464968;0.867988494;0;600;3255;25347;0;3;0;22;7212;1;2235;23;178
20120201;12;11;28604;Sucesso;5;46;2636;0;0;0;0.138232415;0.164242763;0.697524822;0;3954;4698;19952;0;0;0;21;6713;1;4278;29;210
20120201;10;14;33061;Sucesso;5;44;3890;33;2134;0;0;0.047971931;0.952028069;0;0;1586;31475;0;0;0;46;8514;1;2168;47;257
20120201;33;15;35689;Sucesso;8;76;5351;6;1074;0;0.399562891;0.194905993;0.405531116;0;14260;6956;14473;0;0;0;15;2194;1;2322;23;249
20120201;22;14;21176;Sucesso;4;34;1687;6;833;0;0.0334813;0.178740083;0.787778617;0;709;3785;16682;0;0;0;22;4132;1;1081;25;203
20120201;32;19;34457;Sucesso;8;82;3368;26;2554;0;0.068084859;0.288301361;0.643613779;0;2346;9934;22177;0;0;0;22;6127;1;1170;43;295
20120201;24;11;23215;Sucesso;6;76;3370;0;0;0.093904803;0.045014;0.11673487;0.744346328;2180;1045;2710;17280;0;0;0;25;6564;1;539;12;304
20120201;26;14;30624;Sucesso;8;61;4107;13;2678;0.009796238;0.201410658;0.095905172;0.692887931;300;6168;2937;21219;0;1;0;40;8419;1;1962;35;222
20120201;12;16;24955;Sucesso;5;49;2357;0;42;0;0.045201362;0.115367662;0.839430976;0;1128;2879;20948;0;0;0;31;6958;1;1561;18;182
20120201;23;12;23769;Sucesso;3;37;5436;0;300;0.030754344;0.516471034;0.272245362;0.180529261;731;12276;6471;4291;0;0;0;25;5724;1;2734;17;241
20120201;20;15;33526;Sucesso;5;52;4663;13;3296;0.008948279;0.041549842;0.032243632;0.917258247;300;1393;1081;30752;0;0;0;26;6848;1;1795;24;239
20120201;6;14;16261;ReprEvadiu;1;18;168;0;1487;0;0.0368981;0.203124039;0.759977861;0;600;3303;12358;0;0;0;11;2727;1;561;5;104
20120201;29;21;31137;Sucesso;7;62;4878;0;388;0.052863153;0.032919035;0.375566047;0.538651765;1646;1025;11694;16772;0;0;0;22;4642;1;2838;17;227
20120201;14;11;22330;Sucesso;5;29;3725;0;21;0;0.096193462;0.08849082;0.815315719;0;2148;1976;18206;0;0;0;14;3208;1;2246;17;155
20120201;7;6;13957;Sucesso;4;21;7928;0;437;0;0.04356237;0.066489933;0.889947696;0;608;928;12421;0;0;0;5;2340;0;0;4;87
20120201;21;16;37565;Sucesso;7;83;1930;1;60;0.084679888;0.063543192;0.130094503;0.721682417;3181;2387;4887;27110;0;0;0;48;10685;1;3088;30;369
20120201;14;13;20798;ReprEvadiu;5;42;3255;0;0;0;0.083661891;0.105154342;0.811183768;0;1740;2187;16871;0;0;0;11;1324;1;1105;24;205
20120201;21;13;27037;Sucesso;5;52;5500;0;0;0.110367274;0.094833007;0.361171728;0.433627991;2984;2564;9765;11724;0;2;0;38;6388;1;696;9;246
20120201;5;6;11526;Sucesso;3;21;917;0;0;0;0.493926774;0.132222801;0.373850425;0;5693;1524;4309;0;0;0;15;1827;1;2659;15;84
20120201;38;16;40778;Sucesso;7;77;4968;1;1404;0.169086272;0.026460346;0.148952867;0.655500515;6895;1079;6074;26730;0;0;0;17;5208;1;2202;20;334
20120201;23;11;28633;Sucesso;5;50;5202;1;1902;0.07837111;0;0.134599937;0.787028953;2244;0;3854;22535;0;2;0;29;3751;1;2736;26;281
20120201;13;13;25194;ReprEvadiu;8;45;3256;0;337;0;0.037667699;0.106136382;0.85619592;0;949;2674;21571;0;1;0;31;7727;1;1695;18;199
20120201;13;15;25291;Sucesso;5;72;2290;0;6;0;0.309635839;0.098533075;0.591831086;0;7831;2492;14968;0;1;0;18;5122;1;1709;9;287
20120201;18;11;25058;Sucesso;9;59;3975;17;2132;0;0.011972224;0.063093623;0.924934153;0;300;1581;23177;0;0;0;14;4148;1;1744;46;220
20120201;14;15;32858;Sucesso;5;58;4408;0;1971;0;0.225911498;0.04708138;0.727007122;0;7423;1547;23888;0;0;0;49;8504;1;2384;18;337
20120201;12;16;27728;Sucesso;4;34;2406;10;1583;0.039923543;0.108266013;0.21415176;0.637658684;1107;3002;5938;17681;0;0;0;28;8276;1;1785;24;164
20120201;25;13;34160;Sucesso;7;42;344;5;493;0;0.467681499;0.350263466;0.182055035;0;15976;11965;6219;0;0;0;28;5491;1;2076;18;214
20120201;4;10;16721;Sucesso;3;18;105;0;0;0;0.304347826;0.320973626;0.374678548;0;5089;5367;6265;0;0;0;23;7348;0;0;3;85
20120201;7;9;9807;Sucesso;2;16;0;0;37;0;0;0;1;0;0;0;9807;0;0;0;8;1858;1;938;18;60
20120201;12;18;17725;Sucesso;4;32;1637;2;615;0.071932299;0.017545839;0.268942172;0.64157969;1275;311;4767;11372;0;0;0;22;4786;1;1892;21;131
20120201;0;1;811;ReprEvadiu;1;3;0;0;0;0;0;0;1;0;0;0;811;0;0;0;0;0;0;0;1;6
20120201;18;19;37094;Sucesso;5;75;1587;0;1562;0.142664582;0;0.18547474;0.671860678;5292;0;6880;24922;0;0;0;37;7709;1;1489;17;328
20120201;2;4;6130;ReprEvadiu;1;5;300;0;0;0;0;0.900978793;0.099021207;0;0;5523;607;0;0;0;5;2989;1;867;14;26
20120201;3;6;4316;ReprEvadiu;0;3;0;0;0;0;0;0.233317887;0.766682113;0;0;1007;3309;0;0;0;1;300;1;1996;6;17
20120201;0;2;3006;ReprEvadiu;1;5;0;0;0;0;0.359281437;0.099800399;0.540918164;0;1080;300;1626;0;0;0;10;273;0;0;1;24
20120201;4;14;13298;Sucesso;3;17;0;0;0;0;0.058053843;0.524740562;0.417205595;0;772;6978;5548;0;0;0;16;4965;1;723;16;80
20120201;20;11;29298;Sucesso;4;100;596;0;11;0;0.349955628;0.212232917;0.437811455;0;10253;6218;12827;0;0;0;18;6144;1;2289;19;325
20120201;7;6;10445;Sucesso;3;21;591;3;638;0;0;0.036572523;0.963427477;0;0;382;10063;0;0;0;7;978;1;2746;62;79
20120201;4;12;18077;ReprEvadiu;2;21;0;0;0;0;0;0.186590695;0.813409305;0;0;3373;14704;0;0;0;36;9108;1;1389;18;100
